date,user,text,url
19/12/2017,dinis02,Pourquoi le medecin perdrait l estime de ses patuents Il sait tres bien notre medecin que l on peut se melanger nos pinceaux Toute facon l thyroxine ou levothyrox peu importe il pourra pas nous prescrire ce qui n existe plus On a le droit de se tromper en sanofi ou autre et je vois plus grand monde ici les gens se rejoignent sut des sites Facebook ou il y a beaucoup d entre aide et de commentaires de recits Toute facon quand je vois que en 6 mois la plupart on pris 3 sortes de levothytox ca a déclenché chez beaucoup d autre maladie auto immune qui n attendait qu a a exploser Avec tout ses changements notre corps a ete qu une bombe qui attendait que l on allume la meche Et comme nous sommes toutes et tous différents Ce qui convient a certains convient pas a d autres Alors levothyrox ou l thyroxine lol,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,Nineb,Bonjour  Je prends du l.thyroxine depuis octobre et j ai plein d effets secondaires style palpitations insomnies grosse fatigue etc ce qui fait que je ne peux pas aller travailler en arrêt depuis 1mois avant j étais sous Levothyrox le nouveau et j avais aussi des effets secondaires importants mais la c est vraiment pénible un jour bien un jour mal du coup beaucoup de mal à régler le traitement y a t il d autres personnes dans mon cas?merci de vos réponses,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,valentine,Pour savoir si ça vient du dosage ou pas il faut un examen de sang avec dosage de t3 et t4 et éventuellement tsh après au moins 5 mois d’utilisation de L thyroxine henning de sanofi. Ne pas oubliez de mettre les normes du labo . Si on est mal dosé on a des symptômes. Ce qui n’a rien à voir avec des effets secondaires .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,valentine,Il faut un examen de sang après 5 semaines de sanofi,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,valentine,Il faut un examen de sang après 5 semaine d’utilisation de sanofi,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,Nineb,J ai fait une analyse TSH 3 850 T3 et T4 non mon Doc dit que c pas nécessaire je prends du 100,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,Zee971z,Ton médecin va pas augmentée ton traitement ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
21/12/2017,valentine,Ton tsh est assez élevées il faut aussi t3 et t4 Il est tout a fait possible que tu sois encore en hypothyroïdie D’où tes symptômes. Il faut demander à ton médecin le t3 et t4 1) soit il accepte 2) soit tu change de médecin 3) soit tu paye de ta poche et le labo le fait Il y a des effets secondaires pour le nouveau Levo car c’est un nouveau médicament que nous testons mais l thyroxine henning c’est pas un nouveau c’est même le premier médicament Et c’est utiliser par 70 pour-cent des allemandes et est sur le marché depuis des dizaines d’années. Alors si on a des symptômes d’abord on équilibre son dosage avant de mettre L thyroxine de henning en cause . Ça désespère les autres patients .,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
23/12/2017,mllepaulin​e67,pareil pour moi même symptôme  crampe des les jambes  sensation de jambe lourde  perte de cheveux  fatigue.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
23/12/2017,valentine,Fais des dosages de t3 et t4 après on verra . Peut-être c’est moins dosé par rapport au Levo,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
26/12/2017,mllepaulin​e67,j'ai fait des examens d'une demi-journée à l’hôpital  echo de la thyroïde  prise de sang  tout est correct.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
15/01/2018,Christophe​69,Bonjour   idem pour moi très grosse fatigue  maux de tête intense moral à zéro   j'en ai trop marre !!!!¡,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
31/01/2018,michele956,l THYROXINE ET LEVO NOUVELLE FORMULE = La même saloperie et on ne dit rien   les médecins ne font rien  les médias en rajoutent !!vive la france,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
31/01/2018,Yuz86mm,Justement fourni toi à l'étranger ou il y a euthyrox. En règle générale le L-THYROXIN est bien supporté  et celui là est pris par beaucoup de malades dans le monde.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
31/01/2018,mllepaulin​e67,moi je le supporte très bien,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
07/02/2018,valentine,Je le prends dans quelques heures et j’ai peur ! Un peu de ricin messieurs dames ? Lol,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
07/02/2018,valentine,Il ne faut pas juger d’après les apparences   mais quand même ! Passer de ( ancien) Levo à L thyroxine henning c’est comme passer d’un frigo américain à un frigo russe ! Le comprimé est 2 à 3 fois plus épais   et aussi un peu plus grand . Et surtout   surtout c’est sécable que d’un côté ! Il fallait le faire quand même ! Je ne savais pas que ça existait sécable que sur une face   évidemment résultat : impossible de trouver 2 parts égaux . Ça va être une différence énorme entre chaque jours . Ça va s’équilibrer sur 2 Jours . Au point de vue de toucher   c’est comme on avait des draps en soie et là c’est des draps en coton véritable  ce n’est pas gênant mais si seulement c’était véritablement sécable .    Je ne l’ai pas encore avalé  c’est trop tôt   le l’emmène avec moi . Et je vous dirais comment mon estomac va l’apprécier ... To be continued ...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
07/02/2018,valentine,Je l’avais oublié ! J’étais obligée de rentrer à midi pour prendre l thyroxine ! Inconsciemment aussi j’avais pas envie il faut croire . Je viens de le prendre . Ça a le goût d’aspirine   en cachet pas en comprimé effervescent. C’est friable comme l’aspirine aussi . Maintenant que va dire mon estomac ? Rdv dans 1 heure !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
07/02/2018,valentine,Pas de mal l’estomac,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
07/02/2018,valentine,Un peu de palpitations et petite sensation d’arrière goût !,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
08/02/2018,JulieGa,Bonjour à tous  Je prend le L thyroxine Henning depuis fin octobre 2017  le premier mois ça allé et à partir de décembre j'ai eu des problèmes de digestion  saute d'humeur  palpitation  fatigue très intense. Et depuis quelques semaines  j'ai un genre d'eczéma qui est apparu derrière mes genoux et cette semaine j'ai été à ma visite médicale et je n'ai que 10 de tension (habituellement j'ai 12). Et en y pensant ça fait des semaines que j'ai des vertiges  nausées  jambes très lourde qui s'explique par la tension basse je pense. J'ai fait une prise de sang fin décembre j'étais dans les normes pour la TSH. Je ne sais pas ce qu'il m'arrive  je ne suis pas dans mon état habituel. L'ancien levothyrox ne m'a jamais causé de désagréments  je le prenais depuis mes 16 ans et j'en ai 21 aujourd'hui. Je vais aller refaire une prise de sang et essayer dans parler à mon médecin.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
08/02/2018,valentine,Ce N’est pas réjouissant ! Moi c’est mon 2 eme jours de l thyroxine L’arrière goût ça va   ça a disparu  J’avais déjà du vertige   à cause de mes yeux   ça a empiré Mais je ne peux pas dire que c’est à cause de l thyroxine. Estomac rien à signaler.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
08/02/2018,valentine,Le soir il y a un arrière goût qui revient Et je suis plus mal en 2 Jours Je crois que je préfère le nouveau Levo à l thyroxine ! Je suis vraiment pire en 2 Jours de l thyroxine ! Il y a un arrière goût qui apparaît le soir   genre comme quand on mange un baba au rhum  un peu après on sent le rhume dans son estomac et sa bouche ça chauffe un peu   c’est pareil ! Sauf que c’est le soir !  Mon dieu ! Et la tête qui tourne encore plus depuis 2 Jours .  Bon je vais supporter une semaine   et si j’arrête tout et je prend que du cynomel ?,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
09/02/2018,Chrys,Bonjour valentine   Sans vouloir te vexer ne crois tu pas que tu somatises un peu ? Des séances de yoga ou autre gymnastique douce te seraient d'un grand secours.   ,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
09/02/2018,nouschka,Ben perso  je vais pas prendre de gants comme Chrys qui est une Sainte : je te trouve suante (je reste polie !!) à l'extrême entre ta critique de l'appareil pour passer l'IRM et le fait que tu vas plus mal en DEUX JOURS de nouveau médicament !...,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
09/02/2018,valentine,Pour le irm je me suis renseignée le technicien qui a fait l’examen N’a pas mis les petits coussinets pour caler la tete   d’où les artefacts.ce n’est pas un oubli   il pensait que c’est pour atténuer le bruit   ce qui est faux   si je me sentais un peu mieux   je pourrais même aller exiger un autre irm gratuitement !!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/supportez-thyroxine-sanofi-sujet_171008_2.htm
03/07/2019,Vivi4,Bonjour je viens de recevoir mes résultats de TSH U.S après un 4e changement d'extraits thyroidiens merci le levo nouvelle formule!! Sous T Caps depuis 4 mois j'ai une TSH de 0 270 et une T4 LIBRE de 11 9 est ce correct??? merci de vos réponses,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
06/07/2019,scalp2&#039;hel​l,Le plus important c'est comment tu te sens. 0.27 en tout cas ta TSH est freinée. Si tes T4 sont en haut de la norme tu peux essayer les plantes pour mieux convertir,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
17/07/2019,Vivi4,Merci de ta réponse !!! Peux tu me dire quelles plantes prendre?? J'avoue que je me trouve mieux surtout le sommeil le seul truc qui m'ennuie c'est que je grossis sans pouvoir gérer mais bon l'important c'est que je me sente mieux!!! Cordialement,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,hallux,Bonjour Il faut mettre les normes du labo à côté de chaque résultat  sans les normes on ne peut rien interpréter.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,Vivi4,Ok je vais les recherche juste j'ai oublié de dire que je n'avais plus de thyroide depuis plus de 40 ans je suis passée à la NF il y a 2 ans catastrophique!! Puis à l'eutyral j'étais super bien plud de tension pas de problème de poids mais mon endocrino est partie a la retraite et le nouveau a voulu me changer de traitement il m'a donné le Hennin mêmes effets que la NF et ensuite le TCaps à part la prise de poids je me sentais bien mais là ma tension remonte peut-être la chaleur?? Je suis demoralisee j'ai envie de tout envoyer balader et reprendre l'eutyral qui a mauvaise presse mais qui me convient si bien!!! Merci beaucoup de ta réponse !!je recherche mes analyses,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,Vivi4,Bonsoir Hallux Norme TSH U.S 0 358 -3 740....... j'ai 0 27 t4 libre 7 6 -14 6............ j'ai 11 9 je m'aperçois qu'on a oublié la T3 Merci de vos réponses!!,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,hallux,Ta T4 est  #034;normale #034; et ta TSH est un peu basse  donc il faudrait voir ta T3. Car normalement si la T4 et la T3 ne sont pas trop hautes  la TSH ne devrait pas être trop basse.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,Vivi4,Hallux merci de ta réponse mais cela veut il dire que je ne suis pas bien dosée ??,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
27/07/2019,hallux,Non pas forcément si ta T3 est normale. Mais on n'en sait rien puisque pas faite.,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
28/07/2019,Vivi4,Hallux j'abuse encore mais je me pose une question la mauvaise réputation de l'EUTYRAL est elle justifiée ?? Un endocrino me l'avait prescrit et 2 endicrinos. me l'ont supprimé  un très brutalement et je ne l'ai pas écouté et le dernier plus modéré et courtois qui m'a passé au Tcaps. Merci pour ta patience!! Cordialement,https://forum.doctissimo.fr/sante/thyroide-problemes-endocrinologiques/resultat-nouveau-traitement-sujet_171688_1.htm
